When i failed one of my college courses i felt so terrible	devastated
I have a friend that I trust a lot.	trusting
My nephew hit the ball really far in his baseball game the other day.	proud
Me and my partner were in disagreement in the shopping mall and everyone was watching us	embarrassed
I am counting the days until I go on vacation.  I can't wait!  I am going to Europe for a month.	anticipating
One time me and my friends went to the movies and one of them ate some edibles (weed) and started to panic. I got really worried that something might be wrong but he was just too high and we just waited until he was more sober after we left the movie early.	afraid
I was ready for my exams	prepared
My nephew dropped his ice cream on the ground and started crying. His older brother gave him his ice cream.	caring
I am so proud of my son.  He just graduated college last month!	proud
Me and a few friends got offered to go to this party off campus. It seemed really sketchy but it turned out fine and it was a lot of fun.	apprehensive
I had to take the bar exams and I believe that I was fully prepared.	prepared
I am surprised to see croatia went to finals in the world cup	surprised
I was on a walk with my kids,  and these two dogs who are always running around loose causing trouble came running at us like they wanted to attack. I had to stomp my feet and yell to scare them off. 	terrified
One time i got stuck in a storm and was scared i might get swept away	afraid
 I got credited by my brother. he paid me some huge amount he has been owing me in the past at the time that i needed it most	excited
I didn't expect my wife to buy me a new car for my birthday.	surprised
Last week someone broke in my house and robbed us.  Now I am scared to even live here!	terrified
I was so frightened when a black cat started following me home. I am very superstitious and though perhaps it was a shapeshifter.	terrified
I once had to go camping it didn't have the right equipment. So I went to the store and bought a new tent and sleeping bag.	prepared
I was afraid of failing my exams	terrified
2	proud
Last week I made plans with a friend of mine I had not seen in a long time. But on the morning of the day,  my friend said they couldn't make it! I was so really mad.	furious
I love pizza and finally got to go to Chicago to have the real deep dish experience.	excited
when going into the haunted house	afraid
On my last birthday I went skydiving. I'm afraid of heights,  but I was still excitied about the prospect.	excited
My three year old had the flu. I gave them a bath,  fed them some soup and fruit,  gave them a cup of milk followed by some medicine and tucked them into bed. It felt nice taking care of my baby.	caring
I was so terrified last night	afraid
I was shot at on the fourth of july one year.	afraid
when I left my friend cut my hair	trusting
I live by myself and I get so bored.  I feel so depressed.	lonely
I had some special flowers growing for 3 years and a new landscaper destroyed them all.	furious
I've been doing work in a remote location and I haven't seen my friends or family for weeks.	lonely
I was very happy when I finished college.	proud
I trust people a lot	faithful
I throw boomerangs at the beach and I'm the only one I have ever seen do that.	confident
I remember the time when I was madly raging,  that I smash a 40oz beer on the street floor scattering all glass pieces over. That was after I lost $500 in gambling. 	angry
I am elated!  I got the job of my dreams today!	joyful
When I was 9 years old I once stole my friends baseball cards and I still to this day feel bad about it.	guilty
Someone tried to break into my house. I had to take my kids into our bedroom and call 911 while my husband stood at the door with some pepper spray and a knife. 	afraid
 A driver brushed my car with his car and did not stop to apologize and fix my car	furious
For my 30th birthday my friends threw me an unexpected party that was a lot of fun.	surprised
I was alwals terrified about the unknown	afraid
My girlfriend won the most beautiful girl in her city	impressed
when my girlfriend cheated	angry
There was a wild or ferril cat that hung around my house for months. I fed him and took hi to the vet to be neutered. Instead of releasing him,  I kept him. 	caring
I had a baby last month. We were planning on spending the time privately as a family,  just my husband and I. Suddenly our grandmother showed up at the hospital with a plan to stay with us for the week to help out. 	surprised
I have a coworker always disturbing me during working to talk to me about subject that I am not interesting in. 	annoyed
My girlfriend sent me a gift and it will get to me in 3 days. I cannot wait to see what she got for me	anxious
I didn't feel great one time when I showed up at court drunk. I panicked at every minute hoping not to be caught,  and eventually later court dates I was thrown down in a jail. I was ashamed of myself. 	guilty
I was in a neighbors house when they weren't there (I had a key) which was not uncommon. I heard voices and felt like there was a ghost in the house,  	afraid
I am so stress. Tomorrow,  I will have my final exams.	anxious
Last year my roommate left and my I didnt know many people at college so it got a bit too bring and quiet	lonely
The other day my cousin emailed me. She mentioned that the whole family was about to head out for our annual family trip to the lake. I'm not able to go this year and I was so upset.	jealous
I dont know why some people are greedy	jealous
When I lost a huge sum of money	caring
I met Elton John at one of his concerts because I brought him flowers to the stage.	excited
When my friend got a scholarship that I didnt I felt jealous but i felt bad that I was jealous and not as happy for him	guilty
When my girlfriend told me she was pregnant.	surprised
By mistake,  my wife during dinner yesterday said to your friend that we hiking the same day that we were suppose to go with them visit a city.	embarrassed
I went to the mailbox today and I received 5 acceptance letters to medical school.	joyful
I lost 40 pounds by eating right and going to the gym. Some people were surprised at my results. 	proud
One night,  I was just done reading some really scary stories and my door suddenly opened on its own. Upon closer inspection it was my cat opening it since it wasn't completely closed.	afraid
when i worked for two months and expected nothing	faithful
When I heard the new Fallout game wasnt a standard rpg I was quite surprised and sad	disappointed
I like being ready for things not want to be caught unawares	prepared
I was angry when my car peed on the rug.	angry
I had a big argument with my mom over who lost her glasses because I knew that I didn't do it. Upon thinking about it more,  I'm actually the one that lost them.	embarrassed
My cat vomited on my favorite shoes and I was so mad about it.	angry
One of my friends had a really low ACT score to begin with,  as it was around a 22. I thought he couldn't get it much higher,  but he managed to try really hard and get it up to a 28,  which really surprised me.	impressed
I built a sandcastle which resembled the Parthenon and it took me only 10 minutes. I patted myself on the back	proud
My spouse and I agreed that at the beginning of next year we'll officially move back home to Texas. I have been waiting for us to make the definitive decision.	excited
I went to a 4th of july music festival and a mother had her 6 year old daughter dressed in a leotard and paraded her around,  it was horrible.	disgusted
My friend just got the promotion that I really wanted and she has been in the company less time than I have.	jealous
I had this girlfriend a few months back that I really cared for. Unfortunately things didn't work out but the breakup was mutual and I still really think highly of her for how honest she always was.	trusting
Ive been doing quite well for myself the past few months and things have been going well so im happy	content
I get sad when peolpe dont pick my calls	annoyed
My brother and sister in law are coming to town next week. I can't wait!	excited
My brother used to be really overweight and one day he just didn't want to be anymore. He started dieting hard and even though he isn't done,  he looks so much better and I'm really proud of him.	impressed
The first time that I ever tried weed was so scary at first. I was in Amsterdam and I was offered a hit from a bong and I was really hesitant,  but it was a great time after that.	apprehensive
Looking back on my childhood and how happy it was	sentimental
I am stressed. My wife is expecting a baby. I am happy but at the same time I feel littlle stress by the responsabillities.	anxious
I remember the time when my grandfather died and caused a family feud. It made my life quite alone,  with no one I can relate to because I was young. 	lonely
I was waiting for a package and I watched the mailman drive by my house without delivering it.	angry
when someone tell me a lie and i found it, i was at the peak of furious 	furious
I saw my neighbor pick his nose and then put it in his mouth.	disgusted
I once won an award for writing a poem in a competition I didn't enter.	surprised
I was expecting a baby any day. I deep cleaned my house,  stocked up the fridge and set up all of the baby's stuff plus a little bag for the hospital. I was all ready for my baby to show up. 	prepared
I am always cuios about the things i dont know	anxious
I met this girl at a party and it seemed like it she was really into me. I asked her out on a date because of this and she accepted!	confident
I was really peeved when I saw that my cat peed on the carpet.	annoyed
once upon a time i am go for the market at that time one man for very hungry because some food for provide the man .	afraid
Boy,  that movie The Conjuring sure was good. I have not felt scared in a long time,  and I am horror movie buff myself. 	terrified
Its good to apprecite people	grateful
Someone tried to take my computer when I wasnt looking the other year,  super annoyed by that.	furious
i get this situation in midnight	afraid
Looking after my young neice	caring
I got my engineering diploma three month ago. I have been looking for a job since then. I finaly found a job that I am satisfied with but it is not the job that I dreamed of after getting my diploma.	content
The NES Classic makes me remember playing them originally.	nostalgic
My friends are late to plans all the time.	annoyed
Some greedy pliticians are doing it again	jealous
I sometimes feel jealous when other guys talk to my girlfriend.	jealous
When I won the spelling bee in 4th grade i was so happy.	joyful
It's tough to find good online work. I have bills to pay and it's really eating me up. 	furious
It was really icy outside one day at school and I was walking to lunch. Even though I tried really hard not to slip on the ice,  I did and people stared at me while I got back up. I cringe when I think about that.	embarrassed
I have a pen that reminds me of my grandfather.	sentimental
I'm so happy I found a new job!	joyful
My friends set me up a huge surprise party for my birthday.	grateful
I always feel anxious in a crowded room	anxious
I was so shocked to see how much it snowed in my city back in 2011. It was so crazy.	surprised
I really wanted to keep my A in computer science back in freshman year. Although I really tried,  I got a B and it made me a little upset but I was pretty happy either way.	content
I had been grinding at home trying to build my website when this girl I hadn't heard from since high school called. She said she was in town and wanted to catch up.  Deciding I needed a break from work I turned off my laptop,  threw on some fresh khakis and air nikes and 2 condoms just in case.  Turned out it's always better safe than sorry.	prepared
My nanny came late making me late for an important meeting.	annoyed
I cheated on my girlfriend once.	guilty
I remember my mom and I always having a trusting relationship.	trusting
My friend looks a lot less strong than he actually is. I totally thought that he would have trouble curling a 35 lb dumbbell but he did it quite a few times! I am really proud of his gains!	impressed
I heard a song from an old show and it made me feel so old hearing it after so long.	nostalgic
My sister stole money from me once.	furious
I was terrified last njght	afraid
Mothers are always ready to take care of their babies	prepared
My neighbor's house is haunted,  I have seen ghosts in there.	terrified
I was so happy and thankful when my son was born.	grateful
I was looking into the early works of da Vinci. I have to say,  the genius and inventive mind of such a great individual is quite breathtaking. 	impressed
My brother has always had more friends than me. I know I should be happy for him,  and I am,  but I can't help but wish I had as many as him.	jealous
I am so impressed by how a very unknown country in soccer like Croatia got to world cup final.	embarrassed
Once I sent embarrassing drunken text messages	embarrassed
I won't be able to go to  Jamaica next weekend,  after all.	disappointed
I find it difficult to trust people at times.	trusting
Am thankful to my parents for bringing me up	grateful
I just watched the testimony of Peter Strzok before congress today. It was quite a show,  to see his behaviors unraveling,  almost as a sociopath or psychopath would do.	anxious
I am terrified of heights 	terrified
I will be travelling to Europe on September	excited
Some angry mob came to the mull yesterday	sad
Everyday I feel more optimistic that this country is heading into right direction. Slowly but surely the light at the end of tunnel is coming. 	hopeful
I just finished my first 5K	proud
I get excited the day before Christmas.	excited
I woke up and the sun was bright,  birds were chirping outside.	content
I miss the old times when there was so much less crimes.	nostalgic
When I was a little kid I used to put my faith in everybody.  I learned later on,  as I matured that you can't rely on other people too much because only you know what is best for you in life while everyone else will try to use you if they see you doing too well in life	trusting
Some movies can be terrifying	afraid
I watched the testimony of Peter Strzok earlier today before Congress. Such abhorrent arrogance and ungodly show on his part. It was not easy to stomach in.  	disgusted
I think I've been in my hometown so long,  I wouldn't dream of moving anywhere else. It's just home to me now.	content
I always like to be prepared before going on a trip 	prepared
I found an old picture of me and my dad yesterday.	sentimental
I regret my last boyfriend. I hate to even tell people we dated.	ashamed
When playing squash,  I feel very confident 	confident
My current employer has financial difficulties. It has layoff 25% of the employees. I started to look for another job. I am expecting to be part of the next layoff.	anticipating
I tried to make small talk with a woman and she ignored me.	embarrassed
Late at night I always think about the fun nights I usef to have with my friends. Especially now since I have kids.	nostalgic
Yesterday I passed a beggar while walking on the street and I didn't give him any money.	guilty
Some sad individual could be calmed down by a sweet word	angry
I stay up a lot and look at my kids baby photos. They were such fun babies.	sentimental
I got tipped at work yesterday.	grateful
A hungry man is an angry man	sad
I felt cared for when I was a child and my parents took me shopping for school clothers. 	caring
I will be seeing my son tomorrow after  a month.	joyful
I have a test tommorow.	anxious
I was surprised when Roger Federer lost the 2018 Wimbledon quarters.	surprised
I was charged by a subscription magazine,  even when I cancelled my subscription a month ago.  Now I have to call or write to them and lose a lot of time.	angry
I get furious when I see politicians argue between themselves. 	furious
Yesterday was sure shocking to watch on C-SPAN. I never thought that Strzok's dramatic show would show the true evil during the testimony before Congress	surprised
I love Masterchef,  but Masterchef Jr is my favorite. Those kids are really good.	impressed
When a friend slapped me	angry
My dog died last week.	sad
I was planning to attend classes this summer. It broke my heart that they want me to pay 1000 out of pocket.	devastated
I finished last in a race were there were 500 people even when I was younger than most of them.	ashamed
Reality TV really annoy me 	annoyed
The other evening watching the World Cup soccer I was full of anticipation,  hoping that England would make it to the final	anticipating
I felt guilty when I was in college and I cheated on a test	guilty
I have faith tha that one day my kids and I will move into a house. I'm tired of this apartment.	hopeful
Iy gets on my nerves to work with people who don't pull their weight, 	annoyed
I can't hardly wait for the outcome of Strzok testimony yesterday. It would be interesting to watch for time to come. Criminal investigation coming to conclusion and what to do about Strzok and his evilness. 	anticipating
I got all A's last semester.	proud
I feel guilty when I don't fulfil my promises 	guilty
I love to reminisce about my youth with my daughter. She acts so much like me I know exactly what stories she would enjoy.	sentimental
I was content when I found out I passed a class in college	content
The other day I was walking in the bushes alone and I was scared when I heard noise behind some bushes.	afraid
I felt disguusted when I saw that people like to eat bugs. 	disgusted
1	disappointed
I feel depressed. I might be kicked out of house soon,  live on my own without wife and child. 	sad
I was excuted when I finally finished high school	excited
I had escargot on a ctuise once. It wa the worst.	disgusted
I love dogs as they are so caring.	caring
I felt sad when all my friends left me	lonely
I was terrified when I saw a snake	terrified
It is really a 'wow' moment. It is nearly a year since we have adopted kid,  and she grew up so much. 	surprised
MY ex was supposed to bring by $200 today and he doesn't have even half of that. I'm so mad.	furious
A couple weeks ago,  I was up for selection for a promotion at my job. I have been preparing for the promotion for the past couple of months. The days leading up to the promotion board were very high strung and I was very anxious.	anxious
I saw a fly in the food that I was served at the resturant	angry
I was sad when the truck I wasnted had been sold	disappointed
I felt trusting when I went to the doctors	trusting
I can't wait til my birthday next year. I'm gonna take a cruise	anticipating
When my dad died randomly a few years ago,  it really made me sad. I was just not ready for it to happen.	sad
I was anticipating when i applied to college	anticipating
Boy,  I feel envious of my wife. She gets to work whenever she wants,  and spends time with our daughter whenever she wants. I need to find a real job. 	jealous
I was joyful when my brother was born,  	joyful
I have been studying very hard for my MongoDB exams I'm ready to go take the exams	prepared
Just the other day,  I was quite embarrassed at work. I was wrapping up my lunch and talking to a coworker. I must've been talking to her for about 5 minutes before she said I had food on my chin.	embarrassed
When I saw my brother come home from college for the first time,  I was impressed with how he looked. He looked like a grown up and just more mature.	impressed
I feel uncertain of  the consequences,  climate change will bring,  it could make the pace I live underwater some day.	apprehensive
I can remember my first day of high school. I was nervous and not sure if it was going to be okay.	apprehensive
Everyone has a better car than I do. it makes me sick	jealous
I feel quite content with my life. I've seen everything and done everything. I just want to sit back and enjoy life in the countryside far away from cities.  	content
I got heartbroken when my girlfriend left me and now I am so lonely	lonely
I felt so upset because of the damage caused by the hurricane to my town last year	devastated
I feel joyful from my relationship with my partner. The joy radiates from how well we mesh together and always see eye to eye.	hopeful
I sometimes like my kids better when they take a nap. They arent loud then.	guilty
I recall there was a time when great misfortune fell upon me - it actually happened this morning. I stubbed my toe when getting out of the shower and I was absolutely devastated that my toe's feeling were hurt 	devastated
Once I was getting dressed and a lizard was on my shirt,  I think reptiles are gross and disgusting,  I screammed out. YUCK! It was now on me.	disgusted
When I found out my aunt had a heart attack and died alone,  it devastated me. I was not sure what to do with myself afterwards.	devastated
Yesterday in the mall I met a friend I had not seen in years and she was buying the same shirt as me,  And it was in a small town were I recently moved.	surprised
I remember once my mom purchasing gas on the way to take us to school. It was 98 cents. Those were the days	nostalgic
I promised my wife I wouldn't drink alcohol and I haven't in 1 year	faithful
I've bought everything I need in the house,  foods,  ammos,  and other essentials that would last me months. That is,  in event of the collapse of the government in this land of free. 	prepared
The first day of my new job,  I was very anxious. I felt like it was just a completely different world.	anxious
My friends are travelling in Russia to watch the Word Cup final because they won some tickets in a contest.	jealous
There was a time when I spilled a bowl of cheerios. I flew into a fit of rage so severe that I passed out for a couple of minutes,  only to wake up,  finding myself in the puddle milk and spilt cheerios.	furious
Am the best in my class 	proud
MY internet is terrible. It is always cutting out.	annoyed
I felt scared when I had to go to the doctor to have a lump checked out on my side. I thought it was going to be for the worse.	afraid
I'm grateful for having such a wonderful son	grateful
It seems like every weekend I cannot wait until it gets here. I'm always counting down the hours on that Friday.	anticipating
I didn't told a friend we were going to hike in the mountain because last time she was so slow and we had to wait for her I feel bat about it now.	guilty
I think I one of the best cooks out there. I have never even had a lesson.	confident
Last week I had a new person start working with me. That person is really nice and interested in the job. I've helped him learn about his functions and how to perform as well as he can.	caring
I was surprised when my aunt came to my birthday party when I turned 18. I was not expecting her to come and i was a nice surprise.	surprised
Every Sunday I have to take the trash out to the road. I feel an overwhelming sense of disgust every time I lift up the lid and a swarm of flies appears.	disgusted
I was very happy  lastnight	excited
After the house fire we had last year I took me and my family a long time to get back to normal,  it was a very trying time	devastated
I was riding my motorcycle when a car came aggressively up next to me at a stop light. I thought he was upset,  but he just wanted to talk about my bike.	surprised
When my brother got a degree in college,  I was proud of him. He was the first in our family to do that.	proud
Im tired of paying rent. Id rather have a mortgage and own my home	angry
My brand new Toyota Camry got hit from behind	annoyed
I felt really terrified when I heard a loud scream coming from outside last night.	terrified
When I got in trouble with the law for the first time,  it was a shameful experience. I was more sad that I let me dad down.	ashamed
I tripped my first day of high school in the gym with people around. It was a little embarrassing for me then and there.	embarrassed
When I found out I was pregnant I was quite aghast. We weren't planning on kids.	surprised
I'm not much of a people person; but when it comes to my dog,  I would do anything for her.	caring
when i ordered food and it was bad 	angry
I went to a drink and paint party the other day. All of our amateur paintings turned out great!	impressed
when i found out that my daughter had a bad reaction to her shot. it was scary 	sad
I was very positively suprissed by the work done by a coworker.	impressed
My wife has an interview tomorrow. I want her to get it. 	hopeful
I felt at fault for letting my credit card debt get out of control. I still haven't told my husband just how much I owe on the card.	guilty
I'm starting my junior year in college in a month. I am so excited. I can't wait.	anticipating
 I had a dear friend end up the hospital after getting into a bicycling accident. It was a scary time.	afraid
I was driving down the street and this car came flying out of a side-street and was very close to hitting me,  I was quite angry.	furious
Hi,  I feel bad after my reaction to brother joke.	guilty
My friend just got engaged. I am so envious because I don't even have a boyfriend.	jealous
I ordered a pizza the other day and ate all of it before my kids got up. I felt bad after.	guilty
I randomly bought a lottery ticket recently and won $250,  I felt pretty good about that brief streak of luck!	joyful
I'm going on vacation in 3 hours! Super stoked!	excited
I went to court recently and the other party didn't show up again. What a waste of my time.	disappointed
Hi,  I went on vacation to Mexico. There is very frequently electricty outage. It is bothering me a lot.	annoyed
My daughter wants to join the lacrosse team this year. She has never liked sports.	surprised
Working in another country for a year. Going to save up to marry my girlfriend.	faithful
 i went out with a couple friends to a local bar and we were having a great time. then my friend said he was going to step out and do some drugs and i knew my friend for years and i told him no just stay and party with us but he declined and i started yelling at him and he punched me. i felt like he chose the drugs over our friendship	angry
My mother didn't cook her chicken all the way through at dinner the other night.	disgusted
Just moved to a new city,  new work,  and I've got no friends.	lonely
People are always parking in front of my apartment. It really gets on my nerves.	annoyed
MY dauhter is growing up too fast. She is going to leave me soon. 	sad
I'm glad we finally got some dry weather today.  I need it to stay dry,  sunny and breezy for the whole week!	hopeful
My best friend is the bomb. She is like family to me.	trusting
I'm mad I didn't hit my max bench of 350lbs at the gym. Need to start eating healthier	disappointed
I was loyal to my brother and assumed he would come back for me the other night	trusting
I was listening to a playlist of music,  and an old song that I hadn't heard since I was a kid. It instantly made me feel the exact feelings I had had when I was a young kid when I would listen to that song while spending time with my family.	nostalgic
The maintenence in my apartments is terrible. They take forever to fix everything.	annoyed
I went in to labor unexpectedly one day,  and I didn't have any transportation to the hospital because it was 3 o'clock in the morning. I called a friend and she was willing to take me to the hospital even though we hadn't even spoke in a long time. It was the biggest help/	grateful
I love the feeling of busting out a good workout then catching 5 cute girls staring at me then shyly look away.  It's pretty awesome	confident
I just ran out of financial aid for school. I don't know what I'm going to do.	devastated
I've been quite pleased with my family lately.	content
My brother was coming back from a trip. I was expecting from him to bring to me a gift.	disappointed
I was talking a walk in my neighborhood,  and accidentally stepped in some dog poop,  yuck!	disgusted
My son always unplugs my phone while Im a sleep and lets the battery die. I am sick of it.	furious
Someone at the store called my name.  I introduced them to my husband and used the wrong name!	embarrassed
I am a first generation Filipino.  I am Maharlika,  a warrior class meaning "Chosen by God" and I'm one of the last of my kind.  I've got royal blood running through my veins	proud
I gonna make a homemade pizza for the first time today and its gonna be awesome.	confident
I was very lonely when I was in prison.	lonely
I accidentally left my dog outside in the heat too long about a week ago and he almost got heat stroke,  I felt really bad.	guilty
MY kids are so different from each other. I think they are all going to do great things 	hopeful
I dreamed that I had took in a family of cats. It made me feel good.	caring
My family was never rich when I was growing up.  But I've got very fond memories of my extended family in that small house because their company was worth more than diamonds	content
While i was alone at home,  someone robbed me very late in the night	terrified
I'm really looking forward to the future.	anticipating
When I was a child I was in a tornado.	afraid
My boss didn't accept my vacation plan.	annoyed
My cousin got married recently on a tight budget. She had been talking about how she was going to DIY everything,  and I was excited to see how it would go. It ended up being really great,  it was such a stylish wedding and she didn't spend a fortune.	impressed
I broke my ankle a few weeks ago and am unable to compete in a run I signed up for.	sad
When hurricane Irma came towards the area where I live and I felt prepared. I had bought bottled water,  and non perishable foods,  and made sure I had gas for the grill. 	prepared
I ordered some chicken from a nearby restaurant the other day and it almost killed me.	disgusted
Every Christmas song I hear during the holidays brings me back to fond memories of my family in the Philippines	nostalgic
I've always been loyal to my wife.	faithful
Someone hit my car during the night.	furious
I and my friend got into fist fight while playing football	angry
I went roller skating with my daughter and it brought me right back to my childhood.	nostalgic
I'm going on a date this weekend. I'm pretty anxious about it.	anticipating
I had a bad dream last night.	terrified
I'm worried about my daughter starting middle school next week.	apprehensive
My best friend moved a few states away,  I've never felt so alone.	lonely
The night my husband went to jail I was so scared. I didn't know what was going to happen to him or how I would get him out. I needed him to support out family. He had made mistakes,  but was a good man otherwise.	terrified
MY neighbors are akways leaving trash on our stairwell.	disgusted
A car hit me about 10 years. I awoke up in the morning naked and two womens wasking me for chirurgical operation. I felt so bad to be naked in front of people I don't know.	ashamed
My ex is always late with his child support. Its nerve wrecking.	annoyed
I was watching people perform at a local talent show,  and saw this guy playing an entire song by himself,  talk about talentented.	impressed
I'm in pretty great shape compared to my friends my age or younger...I'm 26 and can bench over 300lbs and I feel great about myself overall	proud
I've been watching the new stephen king show. I don;t even like scary things	terrified
My husband and I were teens and had moved in to this crappy cabin a friend had offered us for cheap. We had to clean out the kitchen,  full of old food and dishes rotting in the sink and fridge from the previous inhabitant. There were maggots,  it made me want to vomit. 	disgusted
I love the thrill of walking up to a girl and getting her number...makes me feel like the man	confident
My mom is moving in with me and I've begun thinking about what it was like to live with her as a kid.	nostalgic
I haven't made a home cooked meal in a while. We've been doing fast food every day.	ashamed
Back when I used to wrestle I always expected my opponent to be better than me,  so I would go 110% in every match	anticipating
My internet is started to act weird and its making me mad.	furious
I need to thank my manager. He groomed me to the next level in the organization	grateful
My neighbor is moving to a single family home,  I'm envious!	jealous
My computer had slowly been dying on me. And I had helped my sister in law tremendously by getting her into college. So behind my back she bought me a new laptop as a gift.	surprised
I'm working toward a end of year goal right now.	confident
I used to want more kids,  but I think I'm happy with my family size for now.	content
I tried to steal some tuna and crackers from a gas station. My boyfriend and I were broke and traveling on a Greyhound,  and we were so hungry. I got caught by an officer and felt so stupid	ashamed
I was excited to visit Disney World for the first time!	excited
my daughter is going to order a pizza. I am so hungry.	anxious
I was proud when my toddler randomly said 'fries' out loud when he smelled them! Talking has been a process for him as he was born early with some problems. I was so proud that he was able to identify an object with its smell.	proud
I really hate when people who work in customer service dont want to help the customer.	annoyed
A friend of mine struggled with getting good at a video game. It really made me in awe when he finally learned the game mechanics and got good with the game months later.	impressed
My husband cheated on me with his high school girlfirnd.	lonely
The birth of my nieces were some of the best times of my life. I have four.	joyful
One time I was sparring this guy who was about the same skill level as me...but for some reason he was landing good punches...I became really angry when I saw his coach laughing in the corner...so I turned it up a notch until I was snapping his head back with some hard hooks and uppercuts and he started retreating.  I felt pretty good after that	furious
When i was in High School i was called names a lot. But one day i was pushed on the ground while walking to lunch. I decided to just hide in the bathroom for lunch and be sad.	sad
As a child I was in a Hurricane while living in Florida. A tree fell on our house.	terrified
I was so thrilled when I got an A on my chemistry exam. I studied for hours and it totally paid off! 	excited
I got a pizza ffrom the gas station the other day and it was delicious.	surprised
So everyone in my family knows I have a huge repulsion of expired food,  anything even if people say its good I wont eat it. My little brother and my mom and I had a big dinner with mashed potatoes,  and we all ate and after ward my brother tells me,  mom used expired gravy!!! And you didn't notice! HA! I was really disgusted.	disgusted
Once i was doing bad in a class. Then the professor said the exam will not be happening and we will just take it home. I was so happy because i didn't study for the exam at all.	hopeful
Once for my birthday my sisters did not tell me anything about a party and I was completely caught off guard with what they had planned.	surprised
The day I got the email saying I had been accepted into my university of choice was amazing	excited
The kids are going bac to school next week. I can't wait!	anxious
I love listening to old school hip hop music. It reminds me of when I was younger.	nostalgic
One time i threw a vase down the stairs. The vase broke and i blamed it on the dog. It didn't feel right after doing that.	guilty
I once was walking down the stairs (not paying attention) and ran into a glass wall right in front of everyone	embarrassed
On my birthday,  I was able to kick back and have a couple beers with my family and friends. It was a good birthday.	content
One time I wore my pants backwards to work.	embarrassed
there was a time when I lived in another state with no family around.	lonely
I am so pleased to receive a raise at work. It will help out with my finances alot.	grateful
A coworker of mine recently got a promotion that I also applied for. I worked hard on my application and resume and writing to get the promotion,  and they got it not me. I am seriously not happy about it. 	jealous
Recently my son got very good news from his cardiologist. We can finally start planning for his future.	hopeful
Once i was going to a friend's house a couple of days after my birthday. When i got to my friend's house everyone i knew was there and yelled surprise! never had a surprise party before.	surprised
I had an exam to write that I was not well prepared for 	anxious
While working at a restaurant I was robbed	afraid
I was unsure how I was going to argue a case in front of my boss.	anxious
I recently learned that a close friend is getting foreclosed on their home. They were diagnosed with breast cancer 2 years ago and I think it drained the family of their money. I wish I could help but I don't have any money to give them. It is just a terrible situation.	sad
One time my brother stole my Nintendo 64. I was so mad at him i went into his room and beat him up.	furious
I used to smoke cigarette but for  1 year now I have not and I am very happy that I am different now	proud
The first time someone gave me flowers made me feel so special.	sentimental
I always get emotional when I think about my niece when she was born. It was one of the happiest moments in my life.	sentimental
I stayed up all night studying for my final.	prepared
I once witnessed a friend of mine get so drunk he punked on me. He was so grossed out i had to throw up to which ended up being out a car window.	disgusted
The weatherman said that we would have a snow event so I was ready.	prepared
My dad took me to a golf championship,  the PGA that came to my home town last May. All the famous golfers you see on TV were there and I tripped down a hill in a dress!	embarrassed
When i moved out of my parents house i was so happy. No more rules from them and i owned a place to myself was freedom at last.	joyful
My friend shocked me by coming back from her months long trip early!	surprised
I finally got an interview! I have been applying for jobs for months!	content
So I was at a friends house and our kids were running around playing games. While chasing eachother my small child bumped into a vase that fell over and broke! My friend was so understanding but I still felt really bad! I helped clean it up with her. 	guilty
I was driving and it began to rain so hard that I could see nothing in front of me.	terrified
My son drew all over my car with permanent marker!	annoyed
I am very surprised by the performances of the French soccer Team in the world cup.	impressed
While at my nieces kindergarten field day she figured out how to win the 3 legged race with a partner who could not run well.	impressed
A few days ago,  I broke my weightlifting record at the gym.	confident
I started a new job recently and felt uneasy on the first day.	anxious
once,  i was able to leave work early because it was my birthday	joyful
Yesterday,  I opened up my lunchbox and I found out that the milk I packed was starting to curdle. I felt quite disheartened.	sad
I stubbed my toe. I never felt so much anguish in my life.	sad
I just got back from checking out a workout facility with my son. The guy who owns it has done an incredible job building his business from scratch. It was really something to see. 	impressed
Yesterday I went to Starbucks and the line was so long. I waited for 20 minutes for my order.	annoyed
My house is haunted. Every night at the same time all the lights start flickering on and off!	terrified
Someone was checking out my girlfriend yesterday.	jealous
I got to go and see my favorite comedian live in concert. I was really looking forward to this.	excited
I took my girlfriend to my school dance the other night. It was truly a magical experience.	joyful
I was looking to adopt a dog and found one that I loved. By the time I was ready to adopt and get to the rescue shelter,  somehow else had adopted the dog.	devastated
I got my promotion results back the other day and I didn't get selected. I was so angry!	furious
Tomorow,  I am starting a trip of six months to visit different country. I am so happy and I cannot sleep.	excited
Yesterday,  my dog managed to perform a trick I have been trying to teach her for months. I was so proud that she did it!	impressed
When my relationship ended it was very hard.	devastated
A few days ago,  I was coming home from work like any other ordinary day. When I walked in the house,  my wife secretly organized a surprise party!	surprised
While driving someone backed up and almost hit me.	angry
Visited my old town,  and it reminded me so much of my childhood.	nostalgic
Once I was staying at a friends house and a really bad storm came about,  it started to flood! The water started to come inside their house and I was really scared!	afraid
I feel bad because I ate all the chocolate. We were supposed to divise between me,  my brother and my sisters. I can't control when it is about food	guilty
Last night I had the chance to finally lay down in my bed and read a book after a long work week. It felt so good.	content
Yesterday I saw that bugs had eaten my dandelions in the garden. I had spent so much time watering and taking care of them. I was devastated.	sad
I misspoke some words out in public and lots of people heard.	embarrassed
I had a test in college that I was very nervous for so I studided really hard for it and felt ready when it came around.	prepared
